video_id,label,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,log_video_views,log_video_likes,log_video_comments
yihoIvUBDM4,0,0.6310126632318881,0.44656686473105095,0.5241593926866924,0.6531755797661289,0.36645204105253126,0.4324212734488743,0.7067033638575219,0.24918687693231614,0.6276358529170375,0.5344796114841577,0.38937347238186293,0.4557051867377201,0.7988150768318258,0.5275765108805555,0.23950534236126028,0.5291066810265879,0.31371068525573653,0.5067132135615617,0.5644842867460544,0.505927305477775,0.4139360428886487,0.5212541355434585,0.3392811168867095,0.24461022516977232,0.8041163589820333,0.4991079208637301,0.4152485673296794,0.3466777728885766
s_jCDVN23fI,0,0.5284826915747857,0.628909773339452,0.6672306495510624,0.5853415501310311,0.35328981674857474,0.4631526349250026,0.7648928566719224,0.5084008630085189,0.5995993364852211,0.44647103019461476,0.43964541753045216,0.4858111118577046,0.8227328976040503,0.3049160969653533,0.23371352261975514,0.6037108229802254,0.3611029281042351,0.4845797029051783,0.4470263956514375,0.480597555167961,0.3481063987866405,0.35727833103253626,0.5403805718191914,0.46813324806217593,0.5459372576728431,0.5770609400122461,0.5510908978955893,0.475064018285883
GBDB0ZdYJQg,0,0.6765443053799489,0.5493645782373165,0.5649185714466118,0.6520750918415179,0.37829253973165633,0.5418017522079291,0.49009796785946047,0.40573754754331726,0.5045893414991504,0.42238264003041887,0.5085770381377135,0.4946095480328691,0.7614454413305889,0.2834054434357706,0.3050523772386493,0.41673267723501806,0.3733624410480483,0.5726590240326614,0.5515164081202635,0.5490683404392113,0.4364798042058212,0.6452862990712731,0.4980331013322124,0.42288316379040114,0.5895992652810655,0.4752005303287178,0.5312819193494349,0.3304173438641047
bvOstFxpX7A,1,0.4609640832628942,0.6715861875632324,0.440366259668042,0.6009786432957316,0.4917641270272458,0.5242106598510189,0.8112930227258284,0.5405627349362753,0.35178683142794387,0.3213794838261696,0.49923364220493155,0.3765105417384648,0.7744724796621265,0.3807335003416635,0.34902572717651126,0.4623370993714094,0.3087786693116612,0.5373054666248921,0.6171443959428681,0.5747906725005204,0.4786457341764119,0.5736923005364042,0.37448167404761024,0.4337158893735005,0.6558129909604885,0.21758819602015375,0.24834592256944296,0.2478732631699462
ENpULQ54PSY,0,0.2235459106135228,0.20556649202441646,0.29217262351000167,0.6179685775521886,0.527287244693462,0.26546150836176574,0.37653219004171584,0.435306459218399,0.09908393346357025,0.7438675109502388,0.4809521063743321,0.5738253874888191,0.7798262349142018,0.5764261198675558,0.3182459028126988,0.2245809191992457,0.6077150586067203,0.5893728456409828,0.49001077572429863,0.37665524867465694,0.5367244294099734,0.27270685983950554,0.5994766877235616,0.4683461651440369,0.5202794882390553,0.3287423391877715,0.2402057675291861,0.2085584018469416
-VFEZLsd5RQ,0,0.8280699311865263,0.19840312276843458,0.4431982697334173,0.8250493497550575,0.5977329746739528,0.27807357310813197,0.41673837098454014,0.27246266153606624,0.47337252771387944,0.5752309774549654,0.3772513202403491,0.7148707411806314,0.47309862397913793,0.7551601153636422,0.17721529828910865,0.20146023613944578,0.5870171063198458,0.7966860827778599,0.6345397139044439,0.39651128165325933,0.43099512779925375,0.22474937129110872,0.7618409585848781,0.10793608589596707,0.7840751236860484,0.5601331872662013,0.5526310305045653,0.5804268811792564
waZII8dRI90,0,0.49678571527295057,0.6017563430698392,0.43904785738957647,0.6445422672830459,0.484742367084398,0.4300794813547215,0.7944253914455893,0.4168483329255544,0.46961773919476585,0.3976315715104668,0.5327475045639801,0.2936665562885758,0.9248663857483262,0.30266827890332904,0.23684344912836902,0.37919384857043525,0.2295643918730977,0.609524970962458,0.7936970402389287,0.4568430677627196,0.509185714359655,0.523511621042854,0.3128637969031154,0.3066823548975422,0.6466238805123051,0.6349200914268762,0.704972329458525,0.6326462121457136
5hgJOzmXtWw,0,0.6767435254301086,0.6072504890569846,0.587456722522699,0.6090872564721515,0.4602217355052154,0.4098326012882096,0.6441505651247779,0.36941872817455906,0.5612871782126715,0.4972522218804562,0.4619436811131439,0.4526112327592702,0.8535482044401247,0.36396879286628187,0.16551562386899016,0.563499247258616,0.23319855906796688,0.5205098041745573,0.5113559480932343,0.49992821886871,0.33199793886125184,0.5506519301828633,0.43458183733378186,0.38531476269596937,0.6623608549670549,0.6518050837558722,0.7262770958209394,0.7414294793676932
vvDwAOcFn18,0,0.5505047813257886,0.3986536299445901,0.4481137135043448,0.7462347473097053,0.30616910880328907,0.4361280377842672,0.5510569690220053,0.36187904090393475,0.6735815695476771,0.5819174747108895,0.34633855961915283,0.5905584110492526,0.7056193668555255,0.6576812183943752,0.34627008553830935,0.4617466897029286,0.5792144634845069,0.4758441468178376,0.5769906432034891,0.4768867329865805,0.5818644169169203,0.5260928414979378,0.383528756112368,0.25901002466020817,0.7319952056067985,0.4095789808439887,0.25021924850782684,0.19934489693408677
SdbOrNLcC0I,0,0.6687167482341866,0.2462543111740157,0.6386173319386552,0.671887684192149,0.2912005436747771,0.32497681123271266,0.46155674010139947,0.24292255610667499,0.6835912564010681,0.5739367748487818,0.32906357493535315,0.49446629621395966,0.7468270865026461,0.49910403956203464,0.267786493285718,0.5895592849611796,0.3292789322798503,0.6132527067590252,0.4244139366323681,0.5361869516007323,0.3519348779971988,0.5123434595514286,0.456415390256822,0.3200606858732575,0.6625690065550205,0.4499894063081181,0.3906793266859338,0.4058543245285309
75nPBgUINMA,0,0.5941497534962115,0.4520345922816016,0.47724972076483874,0.5826986481964898,0.5499503985547046,0.4280447728344599,0.6291088978996804,0.3796055250339198,0.45205181541804895,0.39922248310403696,0.5476140771258728,0.3675110639139803,0.8512090795193021,0.40406132987226095,0.19279933650371542,0.395151661681323,0.199547378901804,0.5729063863198334,0.5839523302430536,0.5146335243851449,0.3723885395564761,0.5021103631365871,0.4333013765239462,0.28460154852453795,0.7002598781618734,0.3936845940970891,0.47375382211386957,0.43784654412830265
iRIvZ8x8sfw,1,0.40465508968067776,0.48805901658135453,0.21815997043691862,0.4073804134416038,0.698020449301334,0.6117080845126139,0.8143138452057885,0.43588975955870907,0.24427322012738556,0.13433989500128485,0.6523260098485972,0.24831867621170278,0.40929589244629516,0.3627570764800426,0.7190972303784817,0.3304994385244182,0.3450761398449682,0.7827125809373177,0.680517063719645,0.7086725206171752,0.3466635241501941,0.5811401839524729,0.3577524553147054,0.40381762461689447,0.7610605200029023,0.5023657859369237,0.5488811641120372,0.5477270301007667
oL1ZOLo3s7s,0,0.48227424927851276,0.422283127766413,0.38726576991348965,0.6652528506670923,0.47820945597674913,0.368590958379272,0.6342994807890433,0.33735019907026403,0.5557969806609717,0.5695863165900541,0.4653836161545622,0.41198844645913413,0.7022779049571828,0.4799659673061799,0.22464944631648756,0.4243750725711075,0.4149338799693899,0.6022793976027144,0.6503628349582009,0.4493722661881231,0.5238588251041558,0.4348779092397138,0.5064839027365562,0.2954416888990748,0.6025835582299405,0.4943827112395688,0.5794325176518276,0.5778328552901023
WShss20bz4U,1,0.5710161592799745,0.5889385984559983,0.6815391927533888,0.5525459623728285,0.3860964267316169,0.6022968501874401,0.6804437898314288,0.4795282813229832,0.5503756169878278,0.4517658011187377,0.3961478058858985,0.5227454076445144,0.7924137050556038,0.3397465480713001,0.3323658117450285,0.6470756313603095,0.2671170523711734,0.45066350484380324,0.36053055991113214,0.7056148764644208,0.3476085919720906,0.6728836455490943,0.42243959746436094,0.554041615520925,0.5766934487774241,0.696394834043857,0.6950721438752944,0.7184798302989757
3vP8b5w7_YE,1,0.3161698882007693,0.5211460576946101,0.2747880989528467,0.5359673590264048,0.5758642652404845,0.6078981962081069,0.711579626757814,0.4727543984519229,0.3708397738963576,0.19104581517540617,0.5233873375564313,0.41668865203371874,0.6687144130825127,0.3717181714335035,0.6257652391921757,0.4638048507138777,0.2664472094558099,0.7236345569289193,0.7623901619241259,0.5069726465766665,0.44535525663642817,0.525726372548446,0.36449237180745137,0.36225188906413053,0.6682349733071677,0.5330821772911076,0.5764022793510809,0.7139656207579497
MLKrmw906TM,0,0.46182017216773585,0.297750023034478,0.44457324784137503,0.7587931266507811,0.4079519349946216,0.33832660214353927,0.6724385670261808,0.36305509464178476,0.3697842536614687,0.5154009451528883,0.3290737698415239,0.37316822249894055,0.873805940379107,0.626872553820962,0.2824870210234274,0.4397929722528048,0.3611587108795963,0.7077073225931654,0.6096909713808718,0.5116646053425984,0.5100514269520195,0.4250778797051981,0.4318019085402085,0.46492151954606076,0.4868562458620158,0.5472377108591279,0.6001364899643928,0.5740343947987996
UjaAxUO6-Uw,0,0.5709139856250064,0.4988950197081323,0.4865989657984073,0.5976778621413199,0.4603203305387479,0.48372865170977597,0.5791850210265413,0.3194840187726596,0.4517551179646048,0.530269815707401,0.49669450886459576,0.42384728357519275,0.794707753613765,0.3343637420727681,0.20909217919415363,0.46261879182621213,0.24575724551662997,0.609536122057711,0.6626595398370885,0.5136885305838466,0.47877298946581864,0.5797462220431948,0.4397070624126803,0.42893076763981863,0.5627547694519268,0.5878966129677641,0.6380275938444203,0.5625812199621875
LNOAC1HYSKY,1,0.4615007773223053,0.5349071932209114,0.617585516497649,0.5892793551858739,0.5072396471657358,0.5334535987062666,0.5937013489670904,0.5075921261593896,0.4934227565917997,0.5466031687058069,0.4919193731871969,0.47563828212640025,0.7663669633336694,0.2520968237542909,0.33278090961781137,0.4909624521807743,0.34213207131754964,0.5741513226277342,0.5016162066997643,0.4807968928324154,0.4109256731343796,0.39339827348156386,0.4981919533265332,0.5354349861602712,0.4490840033466656,0.30621793201899805,0.35898763775072956,0.3216436428890374
nEoSBL25RO4,0,0.5819082795942015,0.34184116220731603,0.4191269040100147,0.5254293050570686,0.6554039776247972,0.4025579886439799,0.6348289272421573,0.32974244978758427,0.45389343883295374,0.4025849021608041,0.5290033670891444,0.23884960506691916,0.8816938162033282,0.4397966739390652,0.27521960046187727,0.39677959952071434,0.14405243599488543,0.6385703443712306,0.5986487789165769,0.521021555767795,0.28826672663652264,0.5046025962353101,0.49580626389612514,0.2675421150817776,0.6811652457225714,0.5896861331688443,0.6404459982318647,0.5630036714235878
m3KYyk5NnC8,0,0.7623259027796643,0.5054260920088074,0.5779156593233438,0.5156801586735192,0.440967335370268,0.4808453234170439,0.5426799123573461,0.29415911385929405,0.5418522754857876,0.46973279377323435,0.4887068027180301,0.4504980609983451,0.8695861548363534,0.33358501280779634,0.16589493902938765,0.5345347223471056,0.053559758894999976,0.5939489908969786,0.5113109289521764,0.5893314917816002,0.2696821222567929,0.7111080161839699,0.4098266962150017,0.41088190753219783,0.623091038592938,0.5053140866485331,0.42974196150845934,0.4374611402892064
FRDGlIJTVt8,1,0.5823723709120951,0.5775685456161266,0.4804251708127741,0.6335434849516669,0.48496707379579623,0.5384433565361102,0.6514543537932296,0.4129050510256567,0.44017398767758265,0.4210613260181126,0.4801576586610087,0.4767275840380587,0.7734784630679777,0.33959606563644024,0.4025825849354109,0.4824911865650816,0.2629006931560225,0.6461711621654673,0.6781887340880182,0.5129789617423821,0.5184567509451428,0.5917909915271583,0.4034649270080943,0.45525367327608235,0.6271799710298592,0.6812152644549679,0.7595202040240666,0.6519142658173799
BqcXEb93-4A,0,0.5584095687507873,0.4649728261696,0.5538928501989178,0.5522407295305489,0.44862501573390823,0.373644184041016,0.6709591216755173,0.4525125959207278,0.41046713636731436,0.5086136910098712,0.4852043302148727,0.5181890943806624,0.8123126892265761,0.4309071647482199,0.2213989102063139,0.4341127775546529,0.3696884987808642,0.5664623281635208,0.521480479416083,0.40483985009153883,0.41313487371649527,0.3812859146716599,0.5114422463138091,0.3324508240377126,0.6205002061197953,0.34371824276850016,0.24641215644317271,0.16174201893741016
-qKMK9LGI1w,1,0.24478400147522406,0.5105229441176926,0.14187148716570147,0.392500927602027,0.7227814215001794,0.6105905806343815,0.7828456957846184,0.43223616628483735,0.15611501693465418,0.09948976720359232,0.6666490242566562,0.30931861888768464,0.3775112152310409,0.2299104639067544,0.7898239728028191,0.3386562783693364,0.39890653357229283,0.7745648253617079,0.7792487177956041,0.608180016302539,0.45097086081097426,0.6542361578160906,0.42417397104650345,0.4612775195624682,0.7292839331709884,0.48838705125560433,0.5383382479022907,0.5520472856521366
_M7OO9NrEzI,1,0.49344268988293855,0.6858433407484863,0.602489534781129,0.5802741015256029,0.38842432592596354,0.49897306826460874,0.6543286557366985,0.5192618963944928,0.4634158555757204,0.40751323311038357,0.43171143047884586,0.41377303135813026,0.8167044090406121,0.2775005004888208,0.2683002409900097,0.6010503523042812,0.2841990777175456,0.4616294650989985,0.5132569974538137,0.5703659282017582,0.3799366550892639,0.6203347059922698,0.45644686592553496,0.5350777217293714,0.6317419090717652,0.6002117572739497,0.5721092997428072,0.6217675938476995
